0.08690006930816647,0.004216740290171076
0.08690006930816647,0.007706560617433948
0.08690006930816647,0.016759699648464528
0.08690006930816647,0.016311384779599234
0.08690006930816647,0.0159160932566697
0.08690006930816647,0.009274921779930684
0.08690006930816647,0.002810059933603402
0.08690006930816647,0.012979689684990553
0.08690006930816647,0.014470467564015821
0.2862723741960822,0.04212825056579581
0.2862723741960822,0.03750648985964453
0.3842011032051058,0.07426048417248395
0.3842011032051058,0.06518692809650303
0.3842011032051058,0.059670479077291075
0.3842011032051058,0.08614113670289536
0.3842011032051058,0.06866083879729608
0.3842011032051058,0.09495518351966821
0.3842011032051058,0.07463197922644627
0.3842011032051058,0.01045599392188568
0.3842011032051058,0.05381579813071917
