0.7237095950110833 0.6392956561945523 0.27588047467978655 0.734797268257893 0.5863405458586238 0.7270448400211029 
0.3810267344141282 0.2660643428951854 0.7240767167014399 0.2657092833555731 0.4180846974905259 0.2714719244231244 
0.3937768696507328 0.26470813972430374 0.7270604841844777 0.7315244325341255 0.5490586595959435 0.7372594412994341 
0.7305782871338175 0.5763513356887408 0.74503274568645 0.7295140811672461 0.497979814754061 0.26546050223178747 
0.7264831462205277 0.6286536139492319 0.2721891610553154 0.26799520444174135 0.42623780024103497 0.26878683175880597 
0.24104449929161947 0.7413900500364342 0.5114856380521321 0.4580766802594087 0.7884096813400696 0.39944973654536564 
0.24616565691195164 0.744436472213132 0.48171060658275766 0.5361941344825462 0.21218416977084664 0.6006811341290641 
0.7314904701627278 0.5952340983477772 0.7441554441555446 0.26576445939484605 0.502078686525404 0.7292094603900774 
0.4308837473532119 0.26265852741656426 0.25475721054178985 0.7361941528447551 0.4534047633750155 0.27987335394864865 
0.4457818681631191 0.2590647393975447 0.2628585356923586 0.26359355537882717 0.563649238227336 0.7224654060147215 
